#id	title	latitude	longitude	othernames	category	subcategory	subsubcategory	Addresscode_1	AddressCode_2	AddressCode_3	Detailed_address	BusinessHours	closingdays	parkingLot	cost	publicTransportationAccess	satisfaction	spendingTime	placeURL
daum.11255609	제주중문관광단지	33.24582086	126.4207385		여행	관광/명소	관광단지	대한민국	제주특별자치도	서귀포시	중문동 2571 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/11255609
daum.8178347	휴애리	33.3093023	126.6354231		여행	관광/명소	테마파크	대한민국	제주특별자치도	서귀포시	남원읍 신례리 2081 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""16:00"",""weekDayCloseHour"":16.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""16:00"",""saturdayCloseHour"":16.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""16:00"",""sundayCloseHour"":16.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	11000	[]	7.6	1.5	0.25	http://place.map.daum.net/8178347
daum.10516904	색달해안갯깍 주상절리대	33.24143135	126.3978705		여행	관광/명소	바위	대한민국	제주특별자치도	서귀포시	색달동	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/10516904
daum.8228030	녹하지악	33.30446216	126.4308909		여행	관광/명소	오름	대한민국	제주특별자치도	서귀포시	중문동 산5 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/8228030
daum.8335690	동백동산	33.5164508	126.7160285		여행	관광/명소	산봉우리/등산로	대한민국	제주특별자치도	제주시	조천읍 선흘리 산12 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""18:00"",""weekDayCloseHour"":18.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""18:00"",""saturdayCloseHour"":18.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""18:00"",""sundayCloseHour"":18.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	0	[]	10	2	0.333333333	http://place.map.daum.net/8335690
daum.17758090	한화아쿠아플라넷 제주	33.43305363	126.9278792		여행	문화시설	아쿠아리움	대한민국	제주특별자치도	서귀포시	성산읍 고성리 127-1 	{""weekDayOpen"":""10:00"",""weekDayOpenHour"":10.0,""weekDayClose"":""19:00"",""weekDayCloseHour"":19.0,""saturdayOpen"":""10:00"",""saturdayOpenHour"":10.0,""saturdayClose"":""19:00"",""saturdayCloseHour"":19.0,""sundayOpen"":""10:00"",""sundayOpenHour"":10.0,""sundayClose"":""19:00"",""sundayCloseHour"":19.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	39200	[]	4.4	1	0.166666667	http://place.map.daum.net/17758090
daum.8064310	유리의성	33.31466396	126.2736897		여행	관광/명소	테마파크	대한민국	제주특별자치도	제주시	한경면 저지리 3135-1 	{""weekDayOpen"":""9:00"",""weekDayOpenHour"":9.0,""weekDayClose"":""19:00"",""weekDayCloseHour"":19.0,""saturdayOpen"":""9:00"",""saturdayOpenHour"":9.0,""saturdayClose"":""19:00"",""saturdayCloseHour"":19.0,""sundayOpen"":""9:00"",""sundayOpenHour"":9.0,""sundayClose"":""19:00"",""sundayCloseHour"":19.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	11000	[]	7	1.5	0.25	http://place.map.daum.net/8064310
daum.17809089	베릿네오름	33.24733194	126.4215055		여행	관광/명소	오름	대한민국	제주특별자치도	서귀포시	중문동 3712 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/17809089
daum.13723603	금능으뜸원해변	33.38991463	126.2352325		여행	관광/명소	해수욕장,해변	대한민국	제주특별자치도	제주시	한림읍 협재리 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.7	1	0.0256	http://place.map.daum.net/13723603
daum.17600274	월정리해수욕장	33.55646939	126.7958051		여행	관광/명소	해수욕장/해변	대한민국	제주특별자치도	제주시	구좌읍 월정리 33-3 	{""weekDayOpen"":""7:30"",""weekDayOpenHour"":7.5,""weekDayClose"":""20:00"",""weekDayCloseHour"":20.0,""saturdayOpen"":""7:30"",""saturdayOpenHour"":7.5,""saturdayClose"":""20:00"",""saturdayCloseHour"":20.0,""sundayOpen"":""7:30"",""sundayOpenHour"":7.5,""sundayClose"":""20:00"",""sundayCloseHour"":20.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	1000	[]	10	0.833333333	0.166666667	http://place.map.daum.net/17600274
daum.12721329	천제연난대림	33.25287509	126.4176358		여행	관광/명소	숲	대한민국	제주특별자치도	서귀포시	중문동 2785-1 	{""weekDayOpenHour"":0.0,""weekDayCloseHour"":0.0,""saturdayOpenHour"":0.0,""saturdayCloseHour"":0.0,""sundayOpenHour"":0.0,""sundayCloseHour"":0.0}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/12721329
