하얏트리젠시 제주	한화아쿠아플라넷 제주	15	60131	6287	48300	1	13	14
하얏트리젠시 제주	함덕서우봉해변	15	57638	5393	45700	1	13	14
하얏트리젠시 제주	협재해변	15	26401	2654	22400	1	13	14
하얏트리젠시 제주	화순금모래해변	15	11036	1431	11000	1	13	14
하얏트리젠시 제주	환상숲곶자왈공원	15	19926	1800	17000	1	13	14
하얏트리젠시 제주	휴애리	15	28027	2829	23700	1	13	14
금호리조트 제주점	하얏트리젠시 제주	15	30716	3613	26300	1	13	14
금호리조트 제주점	제주KAL호텔	15	39073	4208	32200	1	13	14
금호리조트 제주점	라온호텔앤리조트	15	51302	5356	41600	1	13	14
금호리조트 제주점	롯데호텔 제주	15	30046	3514	25800	1	13	14
금호리조트 제주점	제주신라호텔	15	30402	3571	26100	1	13	14
금호리조트 제주점	메종글래드제주	15	42559	4577	34800	1	13	14
금호리조트 제주점	라마다프라자제주호텔	15	39550	4463	33200	1	13	14
금호리조트 제주점	켄싱턴제주호텔	15	30283	3498	26000	1	13	14
금호리조트 제주점	빌로우비치호텔	15	52422	5611	42500	1	13	14
금호리조트 제주점	선샤인호텔	15	35181	3728	29200	1	13	14
금호리조트 제주점	서귀포KAL호텔	15	14280	1553	13200	1	13	14
금호리조트 제주점	제주퍼시픽호텔	15	39063	4553	32900	1	13	14
금호리조트 제주점	롯데시티호텔 제주점	15	42549	4681	34800	1	13	14
금호리조트 제주점	해비치호텔앤리조트 제주	15	16298	1802	14700	1	13	14
금호리조트 제주점	감귤 박물관	15	10756	1307	10600	1	13	14
금호리조트 제주점	곽지과물해변	15	57623	5468	45700	1	13	14
금호리조트 제주점	관덕정	15	38783	4346	32700	1	13	14
금호리조트 제주점	국립제주박물관	15	36876	3769	30500	1	13	14
금호리조트 제주점	금능석물원	15	55962	5522	44400	1	13	14
금호리조트 제주점	김영갑갤러리두모악	15	22390	2118	19100	1	13	14
금호리조트 제주점	남원큰엉해안경승지	15	203	53	3800	1	13	14
금호리조트 제주점	넥슨컴퓨터박물관	15	42286	4158	34000	1	13	15
금호리조트 제주점	노루생태관찰원	15	26100	2702	22200	1	13	15
금호리조트 제주점	다랑쉬	15	34071	4130	28900	1	13	15
금호리조트 제주점	대정향교	15	43090	4720	35300	1	13	15
금호리조트 제주점	대포주상절리	15	29161	3315	25100	1	13	15
금호리조트 제주점	도순설록다원	15	25863	3255	23100	1	13	15
금호리조트 제주점	돈내코유원지	15	13588	1601	12800	1	13	15
금호리조트 제주점	동백동산	15	32937	3563	27400	1	13	15
금호리조트 제주점	두산봉	15	38720	3811	31400	1	13	15
금호리조트 제주점	따라비오름	15	16589	2345	15600	1	13	15
금호리조트 제주점	만장굴	15	40718	4074	33400	1	13	15
금호리조트 제주점	메이즈랜드	15	34525	3421	28200	1	13	15
금호리조트 제주점	물영아리	15	12400	1541	11900	1	13	15
금호리조트 제주점	미로공원	15	41924	4198	34400	1	13	15
금호리조트 제주점	박물관은살아있다 제주중문점	15	29683	3450	25500	1	13	15
금호리조트 제주점	백약이오름	15	26870	3208	23300	1	13	15
