#id	title	latitude	longitude	othernames	category	subcategory	subsubcategory	Addresscode_1	AddressCode_2	AddressCode_3	Detailed_address	BusinessHours	closingdays	parkingLot	cost	publicTransportationAccess	satisfaction	spendingTime	placeURL		
daum.9843044	베스트고시텔	37.43566592	127.1406443		교육,학문	학습시설	고시원	대한민국	경기	성남시	중원구 성남동 2493 2층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/9843044	
daum.11831382	금왕평양면옥	37.66995975	126.7863546		음식점	한식	냉면	대한민국	경기	고양시	일산동구 정발산동 1271-7 	{""weekDayOpen"":""10:00"",""weekDayClose"":""22:00"",""saturdayOpen"":""10:00"",""saturdayClose"":""22:00"",""sundayOpen"":""10:00"",""sundayClose"":""22:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[""명절""]}	-1	-1	[]	10	1	0.0256	http://place.map.daum.net/11831382	
daum.7912085	비자림	33.48397154	126.8057408		여행	관광,명소	휴양림/숲길걷기	대한민국	제주특별자치도	제주시	구좌읍 평대리 산3164-1 	{""weekDayOpen"":""9:00"",""weekDayClose"":""18:00"",""saturdayOpen"":""9:00"",""saturdayClose"":""18:00"",""sundayOpen"":""9:00"",""sundayClose"":""18:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	1500	[]	8.7	1	0.333333333	http://place.map.daum.net/7912085	
daum.12372824	우리은행 한국전자통신연구원영업점	36.3830495	127.3665255		금융,보험	금융서비스	은행	대한민국	대전	유성구	가정동 161 	{""weekDayOpen"":""09:00"",""weekDayClose"":""16:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/12372824	
daum.17116211	선영	37.38454232	127.1310322		음식점	한식	한정식	대한민국	경기	성남시	분당구 서현동 77-2 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10	1	0.0256	http://place.map.daum.net/17116211	
daum.10965595	회룡역 1호선	37.72438968	127.0473593		교통,수송	지하철,전철	수도권지하철1호선	대한민국	경기	의정부시	호원동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/10965595	
daum.13295745	에이브리빙텔	37.49714196	126.7764169		교육,학문	학습시설	고시원	대한민국	경기	부천시	원미구 중동 1127-8 2층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.8	1	0.0256	http://place.map.daum.net/13295745	
daum.19901061	마루게스트하우스	37.5618272	126.97821		여행	숙박	게스트하우스	대한민국	서울	중구	북창동 108-5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.4	1	0.0256	http://place.map.daum.net/19901061	
daum.21854535	신라명과 간석역점	37.47023961	126.6908456		음식점	간식	제과,베이커리	대한민국	인천	남동구	간석동 762-2 1호선 간석역 	{""weekDayOpen"":""07:00"",""weekDayClose"":""22:00"",""saturdayOpen"":""07:00"",""saturdayClose"":""22:00"",""sundayOpen"":""07:00"",""sundayClose"":""22:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/21854535	
daum.25770774	오투레지던스 이대점	37.55730331	126.9431131		교육,학문	학습시설	고시원	대한민국	서울	서대문구	대현동 101-12 자유빌딩 3층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10	1	0.0256	http://place.map.daum.net/25770774	
daum.11923131	고시텔풀하우스	37.57071294	127.0044599		교육,학문	학습시설	고시원	대한민국	서울	종로구	종로5가 231-5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.5	1	0.0256	http://place.map.daum.net/11923131	
daum.8204922	코레일공항철도	37.56937002	126.673018		사회,공공기관	공사,공단		대한민국	인천	서구	시천동 414-204 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/8204922	
daum.8463314	요트투어샹그릴라	33.24334082	126.4163728		여행	관광,명소	투어버스/유람선/관광열차	대한민국	제주특별자치도	서귀포시	색달동 2950-5 	{""weekDayOpen"":""7:30"",""weekDayClose"":""18:00"",""saturdayOpen"":""7:30"",""saturdayClose"":""18:00"",""sundayOpen"":""7:30"",""sundayClose"":""18:00""}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	60000	[]	9.8	1	0.5	http://place.map.daum.net/8463314	
daum.18234115	압구정로데오역 분당선	37.52751938	127.0406005		교통,수송	지하철,전철	수도권지하철분당선	대한민국	서울	강남구	압구정동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0	1	0.0256	http://place.map.daum.net/18234115	
