#id	title	latitude	longitude	othernames	category	subcategory	subsubcategory	Addresscode_1	AddressCode_2	AddressCode_3	Detailed_address	BusinessHours	closingdays	parkingLot	cost	publicTransportationAccess	satisfaction	spendingTime	placeURL
daum.26352405	금촌역 경의중앙선	37.76622650304209	126.77463325520455		교통,수송	지하철,전철	수도권지하철경의중앙선	대한민국	경기	파주시	금촌동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26352405
daum.12818605	춘의역 7호선	37.50369919390361	126.7869966270147		교통,수송	지하철,전철	수도권지하철7호선	대한민국	경기	부천시	원미구 춘의동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/12818605
daum.17472428	원룸텔 그랜드하우스	37.54986601051256	126.86494449098205		교육,학문	학습시설	고시원	대한민국	서울	양천구	목3동 607-36 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	5.8			http://place.map.daum.net/17472428
daum.26052591	능동에있는광진소곱창	37.55575730389331	127.08133575939407		음식점	한식	육류,고기	대한민국	서울	광진구	능동 222-5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26052591
daum.14563603	i게스트하우스 원룸텔 구로디지털역점	37.48150682339269	126.89915798307848		여행	숙박	게스트하우스	대한민국	서울	구로구	구로3동 1130-1 4층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/14563603
daum.18234120	서울숲역 분당선	37.543645796605	127.04474621635794		교통,수송	지하철,전철	수도권지하철분당선	대한민국	서울	성동구	성수동1가	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/18234120
daum.10191846	더노스페이스 강남대로점	37.506145080850125	127.02315360469096		가정,생활	패션	의류판매	대한민국	서울	서초구	반포동 737-8 1층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/10191846
daum.18234123	왕십리역 분당선	37.560640729158926	127.03878493760334		교통,수송	지하철,전철	수도권지하철분당선	대한민국	서울	성동구	행당동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/18234123
daum.10779285	진위역 1호선	37.109707811042725	127.0623151868797		교통,수송	지하철,전철	수도권지하철1호선	대한민국	경기	평택시	진위면 하북리 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/10779285
daum.9912179	이매역 분당선	37.39620816283375	127.12828789962755		교통,수송	지하철,전철	수도권지하철분당선	대한민국	경기	성남시	분당구 이매동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/9912179
daum.11241859	청평역	37.73550917526326	127.4266273571754		교통,수송	기차,철도	기차역	대한민국	경기	가평군	청평면 청평리 174 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11241859
daum.8063699	선샤인호텔	33.54425326094896	126.66181804257131		여행	숙박	호텔	대한민국	제주특별자치도	제주시	조천읍 함덕리 1040 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.5			http://place.map.daum.net/8063699
daum.13286823	돈거동낙 길동점	37.54272085002893	127.14586467049124		음식점	한식	육류,고기	대한민국	서울	강동구	길동 329-1 5호선 길동역 2번출구 훼밀리마트 골목- 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/13286823
daum.7977875	신이문역 1호선	37.60178164370837	127.06739800377507		교통,수송	지하철,전철	수도권지하철1호선	대한민국	서울	동대문구	이문동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/7977875
daum.17122917	미샤 지하철5호선광화문역점	37.57164409642868	126.97638239802836		가정,생활	미용	화장품	대한민국	서울	종로구	도렴동 83 지하철5호선 광화문역 지하 1층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	NaN			http://place.map.daum.net/17122917
daum.17606195	송도역 수인선	37.43015544303295	126.65439914264401		교통,수송	지하철,전철	수인선	대한민국	인천	연수구	옥련동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17606195
daum.17606196	연수역 수인선	37.418160606935025	126.67847534719488		교통,수송	지하철,전철	수인선	대한민국	인천	연수구	연수동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17606196
daum.22110383	매탄권선역 분당선	37.25250550741911	127.04080865732561		교통,수송	지하철,전철	수도권지하철분당선	대한민국	경기	수원시	권선구 권선동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/22110383
daum.17494023	역곡역 1호선	37.485314358615625	126.81205932067193		교통,수송	지하철,전철	수도권지하철1호선	대한민국	경기	부천시	원미구 역곡동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17494023
daum.17122911	미샤 지하철3호선교대역점	37.49384595788824	127.01422550694036		가정,생활	미용	화장품	대한민국	서울	서초구	서초3동 1715-9 지하철3호선교대역내 상가8호 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17122911
daum.21160818	마두역 3호선	37.65224113658183	126.77761172972104		교통,수송	지하철,전철	수도권지하철3호선	대한민국	경기	고양시	일산동구 마두동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160818
daum.19138583	에듀윌주택관리사 대방학원	37.5129483963053	126.92896293061285		교육,학문	학원	주택관리사학원	대한민국	서울	동작구	대방동 339-1 솔표빌딩 10층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.3			http://place.map.daum.net/19138583
daum.21160819	고속터미널역 3호선	37.5045470535618	127.00512100860232		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	서초구	반포동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160819
daum.21160816	매봉역 3호선	37.486939466131744	127.04671144838751		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	강남구	도곡동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160816
daum.10706726	외대앞역 1호선	37.59627324166528	127.06369251068966		교통,수송	지하철,전철	수도권지하철1호선	대한민국	서울	동대문구	이문동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/10706726
daum.21160817	대곡역 3호선	37.631695559215174	126.81092999886206		교통,수송	지하철,전철	수도권지하철3호선	대한민국	경기	고양시	덕양구 대장동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160817
daum.21160814	연신내역 3호선	37.619203246635344	126.9211007044965		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	은평구	갈현동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160814
daum.21160815	양재역 3호선	37.48457591094836	127.03416413339725		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	서초구	서초동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160815
daum.11881686	해피하우스 신논현점	37.50598574220207	127.02675914035606		교육,학문	학습시설	고시원	대한민국	서울	강남구	논현동 197-22 2,3층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11881686
daum.21160812	종합운동장역 2호선	37.511144663270535	127.0738494474023		교통,수송	지하철,전철	수도권지하철2호선	대한민국	서울	송파구	잠실동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160812
daum.21160813	약수역 3호선	37.55450539949841	127.01089166695671		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	중구	신당동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160813
daum.26352421	공덕역 경의중앙선	37.5424735099283	126.95271984058951		교통,수송	지하철,전철	수도권지하철경의중앙선	대한민국	서울	마포구	공덕동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26352421
daum.21160810	봉천역 2호선	37.482472516103385	126.941686527151		교통,수송	지하철,전철	수도권지하철2호선	대한민국	서울	관악구	봉천동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160810
daum.18605918	쌍용건설 경의선복선전철 제2공구노반신설현장	37.572121888591674	126.90737639928416		서비스,산업	건설,건축	종합건설사	대한민국	서울	마포구	중동 18 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/18605918
daum.21160811	사당역 2호선	37.476560430328924	126.98155858401644		교통,수송	지하철,전철	수도권지하철2호선	대한민국	서울	동작구	사당동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160811
daum.11298518	범계역 4호선	37.38978375404288	126.95078326951835		교통,수송	지하철,전철	수도권지하철4호선	대한민국	경기	안양시	동안구 호계동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11298518
daum.15141544	양재역교차로	37.484453425987155	127.03398317173767		교통,수송	도로시설	교차로	대한민국	서울	강남구	도곡동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/15141544
daum.26352427	수색역 경의중앙선	37.58086256833577	126.89565947453795		교통,수송	지하철,전철	수도권지하철경의중앙선	대한민국	서울	은평구	수색동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26352427
daum.14493485	사려니숲길	33.42213658334176	126.62651836358829		여행	관광,명소	숲	대한민국	제주특별자치도	제주시	조천읍 교래리 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.3			http://place.map.daum.net/14493485
daum.26520051	아일랜드레지던스	37.57339214559253	127.02301592729822		교육,학문	학습시설	고시원	대한민국	서울	종로구	숭인동 1395 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/26520051
daum.21160829	사당역 4호선	37.477591207090164	126.98169851997037		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	동작구	사당동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160829
daum.15292731	라마다프라자제주호텔	33.518780879184455	126.5178794396309		여행	숙박	호텔	대한민국	제주특별자치도	제주시	삼도2동 1254 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.6			http://place.map.daum.net/15292731
daum.12553333	동작복싱클럽	37.4846960845237	126.97043535893535		스포츠,레저	복싱,권투	복싱,권투장	대한민국	서울	동작구	사당4동 249-84 은화빌딩 4층 	{""weekDayOpen"":""10:00"",""weekDayClose"":""23:00"",""saturdayOpen"":""10:00"",""saturdayClose"":""23:00"",""sundayOpen"":""10:00"",""sundayClose"":""23:00""}	{""weeklyClosingDays"":[""Sunday""],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/12553333
daum.25737915	케이호스텔 종로점	37.574045004490195	127.020063833232		여행	숙박	게스트하우스	대한민국	서울	종로구	숭인동 200-25 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/25737915
daum.21160827	서울역 4호선	37.55302870046419	126.9726446200341		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	용산구	동자동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160827
daum.9377733	제일고시원	37.47899065269795	126.95777059446732		교육,학문	학습시설	고시원	대한민국	서울	관악구	봉천동 1663-5 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/9377733
daum.21160828	이촌역 4호선	37.522373484615365	126.97452008954151		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	용산구	용산동5가	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160828
daum.21160825	노원역 4호선	37.65634035132777	127.06344913745482		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	노원구	상계동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160825
daum.15951176	한국전자통신연구원노동조합소비조합	36.37980694792779	127.36832903578569		서비스,산업	식품		대한민국	대전	유성구	가정동 161 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/15951176
daum.21160826	한성대입구역 4호선	37.588422811497935	127.00601894894336		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	성북구	삼선동1가	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160826
daum.21160823	경복궁역 3호선	37.575806123486515	126.97369135276726		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	종로구	적선동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160823
daum.21160824	당고개역 4호선	37.670216835331395	127.07906661931582		교통,수송	지하철,전철	수도권지하철4호선	대한민국	서울	노원구	상계동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160824
daum.11810010	허브레지던스 노량진점	37.504729314097226	126.94572713147079		교육,학문	학습시설	고시원	대한민국	서울	동작구	상도동 32-10 일강빌딩 4층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	5.5			http://place.map.daum.net/11810010
daum.26352410	곡산역 경의중앙선	37.64575755389877	126.80180689278227		교통,수송	지하철,전철	수도권지하철경의중앙선	대한민국	경기	고양시	일산동구 백석동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26352410
daum.21160821	잠원역 3호선	37.51288991693575	127.01141949142863		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	서초구	잠원동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160821
daum.26352413	풍산역 경의중앙선	37.67233818575142	126.78627521706574		교통,수송	지하철,전철	수도권지하철경의중앙선	대한민국	경기	고양시	일산동구 풍동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26352413
daum.21160822	오금역 3호선	37.50232208779385	127.12848280775154		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	송파구	오금동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160822
daum.21160820	구파발역 3호선	37.63643578891451	126.91885282000898		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	은평구	진관동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/21160820
daum.26818253	싱글하우스 구로점	37.501217173669325	126.88711665025198		교육,학문	학습시설	고시원	대한민국	서울	구로구	구로동 112-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26818253
daum.21304567	롯데시네마 건대입구점	37.53852475280263	127.07314777017646		문화,예술	영화,영상	영화관	대한민국	서울	광진구	자양동 227-7 스타시티2층 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	6.7			http://place.map.daum.net/21304567
daum.14563811	심플하우스 국기원점	37.500668612934945	127.0316020451657		교육,학문	학습시설	고시원	대한민국	서울	강남구	역삼동 636-21 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/14563811
daum.23966650	오션스위츠제주호텔	33.51815189886618	126.52308827840383		여행	숙박	호텔	대한민국	제주특별자치도	제주시	삼도2동 1260-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.7			http://place.map.daum.net/23966650
daum.10474738	성산일출봉	33.462100915592984	126.93620259162748		여행	관광,명소	산봉우리	대한민국	제주특별자치도	서귀포시	성산읍 성산리 114 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	8.8			http://place.map.daum.net/10474738
daum.26588253	배곧신도시 로얄팰리스 모델하우스	37.51924974419158	126.90544185540745		부동산	모델하우스		대한민국	서울	영등포구	영등포동3가 6-7 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	10.0			http://place.map.daum.net/26588253
daum.26809543	카라반공인중개사	37.49330057373027	127.11876513536373		부동산	부동산서비스	부동산중개업소	대한민국	서울	송파구	가락동 99-3 제일오피스텔 1902호 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/26809543
daum.19835275	북촌마루 한옥게스트하우스	37.5831893382789	126.98752366934988		여행	숙박	게스트하우스	대한민국	서울	종로구	계동 2-164 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.8			http://place.map.daum.net/19835275
daum.18384269	정자역 신분당선	37.36732671961373	127.10851906256617		교통,수송	지하철,전철	수도권지하철신분당선	대한민국	경기	성남시	분당구 정자동 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/18384269
daum.11041351	건국대학교사범대학 부속고등학교	37.54001935111768	127.08032746684665		교육,학문	학교	고등학교	대한민국	서울	광진구	화양동 1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	9.0			http://place.map.daum.net/11041351
daum.17573132	한국전자통신연구원 5동	36.38200094967774	127.3663912593143		서비스,산업	기업		대한민국	대전	유성구	가정동 161-1 	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/17573132
daum.11739480	경찰병원역 3호선	37.49600491508533	127.12448239777696		교통,수송	지하철,전철	수도권지하철3호선	대한민국	서울	송파구	가락동	{}	{""weeklyClosingDays"":[],""monthlyClosingDayOfWeeks"":[],""yearlyClosingDays"":[]}	-1	-1	[]	0.0			http://place.map.daum.net/11739480
